date,WILLREITIND,S5UTIL,S5CONS,S5COND,Gold_Price
2012-10-23,6159.88,186.29,363.1,367.2088,1711
2012-10-24,6159.03,185.09,363.03,364.2242,1706.5
2012-10-25,6132.35,185.88,365.2,362.706,1715.5
2012-10-26,6084.78,185.88,364.08,361.9801,1716
2012-10-31,6146.54,187.44,364.96,363.0526,1719
2012-11-01,6170.32,185.28,364.86,364.2276,1716.25
2012-11-02,6216.24,183.98,362.68,368.8244,1685
2012-11-05,6176.39,180.92,362.18,368.1349,1683.5
2012-11-06,6203.03,180.89,364.56,369.2352,1691
2012-11-07,6175.54,176.96,360.27,371.3704,1715.25
2012-11-08,6101.49,176.7,356.44,366.7974,1717
2012-11-09,6086.24,175.48,356.78,360.916,1738.25
2012-11-12,6073.21,173.94,356.43,359.5001,1735.25
2012-11-13,6072.28,174.54,355.91,359.5527,1726.25
2012-11-14,5953.57,172.98,352.39,360.4058,1725.75
2012-11-15,5922.79,171.8,351.96,354.968,1710
2012-11-16,5959.83,173.68,354.12,354.6954,1713.5
2012-11-19,6039.64,173.66,359.97,357.1598,1730.5
2012-11-20,6072.5,173.26,361.22,364.8009,1732.25
2012-11-21,6062.2,172.57,361.94,366.6746,1724
2012-11-23,6115.84,172.12,367.24,367.9262,1734.5
2012-11-26,6126.08,174.34,364.67,372.7332,1750.5
2012-11-27,6093.09,174.75,364.15,371.0348,1746.25
2012-11-28,6080.48,175.35,367.4,369.407,1708
2012-11-29,6109.36,176.35,368.94,374.1159,1725
2012-11-30,6122.79,178.1,370.18,375.018,1726
2012-12-03,6151.57,176.98,368.9,375.1517,1720
2012-12-04,6162.12,176.05,367.96,373.1636,1697.75
2012-12-05,6138.89,178.81,368.21,371.7555,1694
2012-12-06,6198.89,178.47,368.87,370.5202,1694.25
2012-12-07,6220.64,178.56,371.2,372.6637,1701.5
2012-12-10,6221.42,178.61,370.79,373.733,1712.5
2012-12-11,6234.49,178.95,371.15,371.6704,1710
2012-12-12,6219.2,178.74,370.16,372.6759,1716.25
2012-12-13,6169.99,177.97,369.39,373.0295,1692.75
2012-12-14,6169.49,177.34,368.9,370.6901,1696.25
2012-12-17,6207.19,179.98,369.58,369.1305,1695.75
2012-12-18,6265.07,181.36,369.67,375.938,1694
2012-12-19,6257.68,179.83,365.83,380.1283,1665
2012-12-20,6346.77,180.57,368.01,377.2886,1650.5
2012-12-21,6327.27,179.61,364.31,378.3607,1651.5
2012-12-24,6341.64,179,363.03,374.5438,1651.5
2012-12-26,6304.38,177.36,360.04,375.2564,1651.5
2012-12-27,6331.22,176.97,360.36,371.5667,1655.5
2012-12-28,6285.8,175.22,356.83,371.9651,1657.5
2012-12-31,6356.69,177.66,360.78,368.6696,1657.5
2013-01-02,6433.89,180.88,370.28,376.0574,1693.75
2013-01-03,6435.9,180.88,369.15,384.2302,1679.5
2013-01-04,6463.09,181.86,370.35,385.0183,1648
2013-01-07,6478.09,179.78,367.9,386.3403,1645.25
2013-01-08,6462.78,179.45,367.03,385.2832,1656
2013-01-09,6484.27,179.05,367.85,384.2928,1657.75
2013-01-10,6487.74,179.89,370.24,384.9591,1675
2013-01-11,6484.43,180.01,371.48,387.069,1657.5
2013-01-14,6497.69,179.75,372.76,387.6327,1666.5
2013-01-15,6534.84,180.3,373.93,388.485,1680.5
2013-01-16,6521.63,179.4,373.31,391.15,1676.25
2013-01-17,6538.09,180.1,375.65,390.327,1675
2013-01-18,6565.05,181.65,377.07,394.5235,1688.5
2013-01-22,6603.73,183.13,376.93,395.2189,1690.5
2013-01-23,6603.72,182.58,376.81,396.0843,1690.25
2013-01-24,6616.73,183.45,377.8,396.4094,1671
2013-01-25,6662.1,184.46,379.71,399.2679,1660
2013-01-28,6672.54,184.14,380.06,403.3654,1656.5
2013-01-29,6685.7,185.55,382.27,401.5255,1663.5
2013-01-30,6626.08,185.61,381.66,400.0524,1677.5
2013-01-31,6581.72,186.04,381.12,399.3476,1664.75
2013-02-01,6622.64,186.41,384.09,397.2684,1669
2013-02-04,6607.15,185.19,380.63,399.6192,1666
2013-02-05,6592.55,185.55,384.95,394.8017,1673.5
2013-02-06,6611.01,185.96,385.49,399.0944,1674.25
2013-02-07,6584.21,186.26,387.53,399.8424,1668
2013-02-08,6644.95,186.24,387.35,398.7379,1668.25
2013-02-11,6658.49,186.6,386.96,401.8697,1652
2013-02-12,6706.13,187.35,386.41,400.6607,1647.5
2013-02-13,6699.06,186.94,386.66,402.1628,1645
2013-02-14,6672.01,185.25,387.21,403.0191,1646
2013-02-15,6674.84,185.76,388.08,403.0493,1612.25
2013-02-19,6722.98,187.46,392.12,403.529,1607.75
2013-02-20,6683.61,187.04,391.56,405.3149,1588.5
2013-02-21,6626.59,186.19,392.64,398.9714,1577
2013-02-22,6693.7,188.16,394.67,395.5475,1576.5
2013-02-25,6565.18,186.2,389.41,397.8374,1586.25
2013-02-26,6609.5,186.83,390.76,391.3287,1590.5
2013-02-27,6654.72,188.56,393.14,395.1631,1604.25
2013-02-28,6644.15,189,392.78,401.1182,1588.5
2013-03-01,6675.02,189.43,394.01,401.1648,1582.25
2013-03-04,6720.86,191.22,397.13,403.5459,1574.25
2013-03-05,6773.9,192.3,398.41,407.3828,1579.75
2013-03-06,6757.04,192.03,397.59,411.4937,1574
2013-03-07,6720,191.19,397.49,411.1644,1579.5
2013-03-08,6729.11,191.64,398.17,411.7817,1581.75
2013-03-11,6740.74,192.19,398.46,416.3134,1579
2013-03-12,6713.94,191.52,398,417.3751,1594
2013-03-13,6720.28,192.26,398.22,415.9368,1589.25
2013-03-14,6765.46,192.69,399.68,418.0474,1586
2013-03-15,6774.49,193.93,397.73,418.6791,1595.5
2013-03-18,6738.44,192.82,396.64,416.9268,1603.75
2013-03-19,6698.1,193.27,399.58,413.9056,1610.75
2013-03-20,6725.11,194.69,403.46,410.8666,1607.5
2013-03-21,6695.98,193.74,402.34,415.5993,1613.75
2013-03-22,6734.93,194.11,406.01,412.1857,1607.75
2013-03-25,6742.11,193.63,405.61,417.0045,1599.25
2013-03-26,6799.99,195.47,409.36,416.2592,1598
2013-03-27,6802.6,196.24,408.42,418.5084,1603
2013-03-28,6828.86,198.69,410.47,418.7319,1598.25
2013-04-01,6845.94,198.3,410.4,420.2655,1598.25
2013-04-02,6871.4,199.02,414.86,417.03,1583.5
2013-04-03,6852.87,198.45,410.24,420.5867,1574.75
2013-04-04,6961.53,200.25,412.38,416.3147,1546.5
2013-04-05,6986.09,201.12,409.59,418.7099,1568
2013-04-08,7062.51,202.73,414.02,417.0149,1575
2013-04-09,7055.73,202.06,413.66,421.4964,1577.25
2013-04-10,7095.53,203.62,416.83,420.4715,1575
2013-04-11,7144.64,204.21,418.65,425.2803,1565
2013-04-12,7161.08,204.85,420.17,428.9482,1535.5
2013-04-15,7013.84,201.96,413.86,431.0312,1395
2013-04-16,7132.1,204.33,420.98,419.9677,1380
2013-04-17,7047.86,203.25,417.42,425.8269,1392
2013-04-18,7035.89,203.99,416.89,421.7349,1393.75
2013-04-19,7142.78,206.94,423.37,416.7555,1405.5
2013-04-22,7125.86,206.81,424.41,421.9527,1424.5
2013-04-23,7165.87,207.32,427.79,423.7758,1408
2013-04-24,7186.2,207.95,420.37,428.0827,1428.5
2013-04-25,7153.52,208.13,421.66,428.1873,1451
2013-04-26,7134.7,208.09,421.72,431.9182,1471.5
2013-04-29,7192.86,209.79,423.09,430.1303,1467.5
2013-04-30,7276.63,210.4,422.39,431.6691,1469
2013-05-01,7219.09,208.36,421.73,432.5998,1454.75
2013-05-02,7265.74,207.83,423.28,430.4454,1469.25
2013-05-03,7287.3,207.45,425.16,434.562,1469.25
2013-05-06,7326.35,204.5,421.93,440.1032,1469.25
2013-05-07,7364.04,206.34,425.35,441.3054,1444.25
2013-05-08,7363.21,204.51,425.5,444.726,1468
2013-05-09,7308.9,201.26,422.52,445.55,1465.5
2013-05-10,7343.79,201.77,424.37,446.1044,1426.5
2013-05-13,7377.82,200.57,425.04,449.7356,1430.75
2013-05-14,7403.2,201.89,429.64,449.6989,1433.75
2013-05-15,7466.78,203.51,434.1,454.2185,1410
2013-05-16,7428.71,201.83,431.25,456.7771,1381
2013-05-17,7470.14,203.88,431.84,451.5282,1368.75
2013-05-20,7488.22,202.94,427.65,456.066,1354.75
2013-05-21,7538.35,203.17,427.65,454.2955,1360.75
2013-05-22,7350.52,199.84,427.04,456.3614,1408.5
2013-05-23,7230.21,198.33,425.3,452.1486,1380.5
2013-05-24,7215.86,196.3,429.37,450.7118,1390.25
2013-05-28,7150.43,193.97,429.77,449.8578,1376.5
2013-05-29,7005.91,190.99,421.52,453.9604,1382.5
2013-05-30,6938.17,191.39,419.87,449.4664,1413.5
2013-05-31,6847.85,190.25,412.3,448.8465,1394.5
2013-06-03,6894.6,190.63,416.79,443.9561,1402.5
2013-06-04,6804.16,189.84,416.89,446.3474,1399.5
2013-06-05,6740.1,188.07,411.95,444.1742,1404
2013-06-06,6847.15,190.28,413.91,436.9194,1400
2013-06-07,6842.38,191.64,419.01,441.3258,1386
2013-06-10,6789.06,191.25,418.73,449.3036,1383.25
2013-06-11,6682.79,190.02,417.45,447.9049,1374.25
2013-06-12,6591.8,188,415.11,443.6344,1382.75
2013-06-13,6771.03,191.14,418.94,438.7786,1385
2013-06-14,6797.51,191.34,418.06,446.5478,1391.25
2013-06-17,6819.17,191.96,421.44,445.3968,1384.75
2013-06-18,6845.68,193.3,423.29,447.7076,1366.75
2013-06-19,6632.52,188.85,414.88,452.2962,1372.75
2013-06-20,6359.6,183.44,402.28,447.3069,1292.5
2013-06-21,6457.71,185.85,407.98,435.3937,1295.25
2013-06-24,6425.09,185.81,406.06,436.5465,1286.75
2013-06-25,6539.56,188.09,406.34,432.294,1279
2013-06-26,6629.69,190.51,410.51,436.1768,1236.25
2013-06-27,6769.83,190.7,412.24,441.7442,1232.75
2013-06-28,6733.97,191.4,409.77,445.7386,1192
2013-07-01,6713.24,188.89,412.79,447.288,1242.75
2013-07-02,6820.47,188.79,413.36,450.2262,1252.5
2013-07-03,6754.39,188.51,412.32,451.1057,1250
2013-07-05,6747.49,187.6,413.13,453.3442,1212.75
2013-07-08,6756.45,190.29,417.15,458.015,1235.25
2013-07-09,6852.37,191.72,420.55,462.094,1255.5
2013-07-10,6843.87,192.64,421.1,464.0905,1256
2013-07-11,7018.57,195.77,427.53,464.4183,1285
2013-07-12,6978.53,196.44,428.03,471.1007,1279.75
2013-07-15,7001.57,199.55,428.18,473.7113,1284.75
2013-07-16,7003.75,198.55,426.73,472.1357,1291.5
2013-07-17,7034.95,198.36,427.37,469.5669,1297.25
2013-07-18,7098.94,200.29,428.78,470.0991,1283.25
2013-07-19,7082.29,200.14,431.02,472.559,1295.75
2013-07-22,7113.5,200.03,430.35,472.2264,1327
2013-07-23,7105.92,200.6,429.28,471.9576,1333.5
2013-07-24,6958.83,197.5,426.58,471.1383,1335
2013-07-25,6974.03,199.24,428.46,469.7674,1326
2013-07-26,6977.4,199.95,428.26,470.1205,1331
2013-07-29,6920.34,200.35,427.01,471.8453,1329.75
2013-07-30,6897.36,200.86,426.45,469.2699,1324.15
2013-07-31,6789.03,199.44,425.66,468.0341,1314.5
2013-08-01,6766.18,200.93,430.01,470.2715,1315
2013-08-02,6733.16,200.76,430.21,477.9453,1309.25
2013-08-05,6725.57,199.34,430.53,481.296,1304.75
2013-08-06,6702.97,198.15,429.93,480.2667,1280.5
2013-08-07,6683.19,199.05,427.68,477.9388,1282.5
2013-08-08,6678.78,199.84,429.77,473.9538,1298.25
2013-08-09,6741.2,198.48,427.89,477.267,1309
2013-08-12,6691.07,197.21,426.68,475.9477,1341
2013-08-13,6597.77,196.11,426.8,475.5396,1328.5
2013-08-14,6578.62,194.62,423.75,475.3513,1326.5
2013-08-15,6449.97,191.88,417.06,470.2759,1329.75
2013-08-16,6286.77,189.82,414.23,461.9785,1369.25
2013-08-19,6210.04,188.32,412.56,460.288,1365
2013-08-20,6347.46,189.91,412.22,458.4646,1372.5
2013-08-21,6337.47,187.7,409.11,462.6111,1363
2013-08-22,6375.91,188.93,410.93,458.7147,1375.5
2013-08-23,6444.83,190.4,413.41,463.5841,1377.5
2013-08-26,6425.44,188.9,408.76,463.6656,1377.5
2013-08-27,6399.58,188.82,406.26,462.6446,1419.25
2013-08-28,6364.96,189.38,403.32,455.199,1419.5
2013-08-29,6367.26,188.38,405.12,457.1549,1407.75
2013-08-30,6323.12,188.44,406.32,459.1495,1394.75
2013-09-03,6268.23,186.31,406.25,456.1787,1399.5
2013-09-04,6316.71,186.04,408.07,459.5816,1390
2013-09-05,6246.19,185.34,407.68,464.2224,1385
2013-09-06,6350.57,186.38,408.2,464.652,1387
2013-09-09,6484.98,187.14,411.33,463.6573,1390
2013-09-10,6485.69,188.48,411.66,467.9328,1358.25
2013-09-11,6532.97,186.75,414.76,472.4465,1363.75
2013-09-12,6484.72,186.14,414.15,475.7025,1328
2013-09-13,6507.35,187.59,417.52,474.6382,1318.5
2013-09-16,6580.04,188,421.23,476.1385,1324
2013-09-17,6572.03,189.03,422.59,478.0015,1312.25
2013-09-18,6801.03,194.7,427.89,480.7724,1301
2013-09-19,6789.06,193.81,425.89,486.4692,1365.5
2013-09-20,6666.11,191,423.28,486.5063,1349.25
2013-09-23,6632.01,193.22,421.12,483.2947,1323
2013-09-24,6572.28,193.03,418.17,479.757,1314.25
2013-09-25,6590.39,191.62,415.05,480.4295,1322.75
2013-09-26,6632.85,191.37,417.16,477.9426,1333
2013-09-27,6600.93,190.07,414.6,482.2495,1341
2013-09-30,6528.99,189.84,410.24,482.4879,1326.5
2013-10-01,6625.97,190.52,412.61,480.3037,1290.75
2013-10-02,6633.86,190.8,411.71,484.5357,1306.25
2013-10-03,6511.84,188.44,409.83,484.216,1316
2013-10-04,6510.91,188.83,410.53,479.3042,1309.75
2013-10-07,6536.9,187.99,408.57,483.5107,1323.5
2013-10-08,6472.31,189.2,408.47,476.7588,1329.5
2013-10-09,6472.65,190.03,408.89,468.8879,1304
2013-10-10,6640.66,192.84,416.62,467.1633,1298.5
2013-10-11,6712.45,193.72,417.7,477.7755,1265.5
2013-10-14,6705.39,192.6,419.34,481.5296,1285.5
2013-10-15,6682.62,189.93,415.76,483.3364,1270.5
2013-10-16,6808.65,191.81,421.53,479.4236,1273.5
2013-10-17,6913.93,194.89,425.8,485.209,1319.25
2013-10-18,6897.33,195.42,426.62,488.8064,1316.5
2013-10-21,6856.25,195.02,425.45,491.8136,1317.5
2013-10-22,6930.35,197.5,431.29,492.8311,1333
2013-10-23,6925.75,197.56,431.83,496.337,1331.25
2013-10-24,6927.1,197.1,431.01,493.3861,1344.75
2013-10-25,7001.85,199.34,432.23,498.1043,1347.75
2013-10-28,6942.43,198.89,437.42,501.5486,1361
2013-10-29,6893.42,199.14,441.29,500.3876,1349.25
2013-10-30,6837.62,197.83,437.76,503.6088,1354.75
2013-10-31,6794.07,196.78,435.38,501.2601,1324
2013-11-01,6835.7,198.24,437.16,502.3925,1306.75
2013-11-04,6854.72,198.69,437.61,503.6254,1320.5
2013-11-05,6735.38,197.16,438.54,505.4166,1307.25
2013-11-06,6730.78,199.77,443.36,505.4622,1319
2013-11-07,6635.91,197.83,437.12,504.2396,1307.25
2013-11-08,6561.64,197.42,438.69,493.8128,1285.5
2013-11-11,6566.01,197.46,438.09,501.5957,1282.5
2013-11-12,6524.78,195.63,438.53,502.4089,1281.25
2013-11-13,6568.88,196.18,442.27,501.3017,1272.5
2013-11-14,6618.23,197.85,445.14,509.2724,1286
2013-11-15,6641.15,199.04,446.03,512.7856,1287.25
2013-11-18,6600.75,198.86,444.47,514.3223,1283.5
2013-11-19,6549.11,197.45,442.86,510.6222,1275.75
2013-11-20,6481.05,195.09,440.79,508.5244,1257
2013-11-21,6531.95,195.59,441.67,505.8653,1240
2013-11-22,6502.47,195.52,443.99,510.4697,1246.25
2013-11-25,6464.94,194.72,443.14,513.5923,1243
2013-11-26,6440.2,192.8,442.07,513.947,1247.5
2013-11-27,6504.87,192.27,442.36,516.7012,1245
2013-11-29,6435.73,192.17,441.58,518.3788,1253
2013-12-02,6394.22,191.44,439.45,519.14,1229.5
2013-12-03,6389.27,192.51,441.41,516.5391,1217.25
2013-12-04,6425.92,192.93,439.53,512.0848,1227.5
2013-12-05,6449.96,191.5,435.63,510.8546,1222.5
2013-12-06,6507.45,193.77,441.96,510.7945,1233
2013-12-09,6530.16,192.71,442.84,515.2667,1237
2013-12-10,6519.27,190.71,439.08,514.6226,1266.25
2013-12-11,6364.45,189.17,439.96,515.134,1260.75
2013-12-12,6320.85,189.35,434.04,510.0066,1225.25
2013-12-13,6342.94,189.09,432.96,507.9823,1232
2013-12-16,6360.8,190.2,432.83,509.3573,1234.75
2013-12-17,6394.92,189.8,430.84,512.9802,1231.75
2013-12-18,6506.34,192.32,438.01,511.2971,1230.5
2013-12-19,6417.14,190.91,437.22,519.3038,1196
2013-12-20,6469.79,192.65,438.85,518.4545,1195.25
2013-12-23,6474.29,191.99,437.93,520.4487,1199
2013-12-24,6485.73,192.65,438.51,523.049,1199
2013-12-26,6489.23,191.86,440.43,524.46,1199
2013-12-27,6491.74,192.22,441.54,527.8407,1214.5
2013-12-30,6509.16,192.77,442.83,526.0001,1204.5
2013-12-31,6474.84,193.21,442.62,527.973,1204.5
2014-01-02,6463.52,190.23,437.82,530.0987,1225
2014-01-03,6512.96,189.68,437.02,527.4432,1234.5
2014-01-06,6541.69,189.86,435.14,526.1301,1246.25
2014-01-07,6560.74,191.59,437.46,523.0031,1227.5
2014-01-08,6539.93,190.54,434.35,525.933,1221
2014-01-09,6540.84,191.63,436.24,525.0337,1226
2014-01-10,6620.59,194.39,436.99,524.4006,1244.25
2014-01-13,6575.25,192.61,434.2,526.3756,1248
2014-01-14,6625.6,192.78,436.58,516.1426,1251.5
2014-01-15,6661.29,192.37,436.71,520.0859,1236
2014-01-16,6677.31,193.62,436.74,521.3191,1241.5
2014-01-17,6643.79,193.57,433.24,518.9192,1250
2014-01-21,6698.39,195.8,434.72,516.4275,1238
2014-01-22,6720.29,196.02,434.17,515.486,1241
2014-01-23,6692.05,195.42,430.1,516.8643,1263
2014-01-24,6608.95,193.23,426.24,513.2926,1267
2014-01-27,6554.85,193.64,425.06,503.4346,1260.5
2014-01-28,6615.3,194.43,428.02,501.4474,1251.25
2014-01-29,6576.32,194.24,420.24,505.2009,1264
2014-01-30,6683.51,197.15,420.98,496.6678,1242.5
2014-01-31,6726.29,198.77,419.15,504.8999,1251
2014-02-03,6612.19,197.23,409.84,498.4756,1262
2014-02-04,6696.46,196.02,412.1,485.186,1250.25
2014-02-05,6683.72,194.97,412.43,490.8499,1254.5
2014-02-06,6745.36,196.21,416.86,491.623,1256.5
2014-02-07,6795.74,197.42,420.66,501.7936,1259.25
2014-02-10,6865.77,198.83,422.47,508.1124,1277
2014-02-11,6896.57,200.58,426.98,507.903,1282
2014-02-12,6890.87,200.32,424.91,511.5623,1289.5
2014-02-13,6923.77,202.63,426.7,511.8177,1296
2014-02-14,6945.46,204,429.19,514.0258,1320
2014-02-18,6975.89,204.57,426.38,516.9296,1320.75
2014-02-19,6980.56,203.43,425.06,517.3619,1320.5
2014-02-20,6961.99,205.07,427.22,512.6738,1316.25
2014-02-21,6970.98,205.38,426.31,515.6197,1323.25
2014-02-24,6988.23,204.75,427.87,516.5001,1334.75
2014-02-25,7007.32,204.59,429.55,519.3419,1339
2014-02-26,7023.15,203.6,428.71,522.0416,1331.75
2014-02-27,7004.59,203.05,430.74,525.1093,1332.25
2014-02-28,7064.99,204.33,433.77,527.0614,1326.5
2014-03-03,7068.55,202.4,431.55,528.8311,1349.5
2014-03-04,7178.12,203.99,437.58,524.1686,1334.75
2014-03-05,7164.17,202.54,436.11,530.828,1337
2014-03-06,7110.91,201.26,435.93,532.4567,1345.25
2014-03-07,7038.79,201.76,436.55,534.158,1335.25
2014-03-10,6998.64,201.42,437.12,533.5581,1344
2014-03-11,7043.23,200.74,437.15,531.6173,1346.25
2014-03-12,7062.02,203.31,437.4,528.6248,1366
2014-03-13,7027.69,205.19,434.9,528.1063,1368.75
2014-03-14,7046.81,206.37,434.89,520.5096,1385
2014-03-17,7066.97,207.66,437.92,520.6631,1378.5
2014-03-18,7094.91,207.25,438.67,524.3414,1355.75
2014-03-19,6955.86,204.21,434.86,526.6637,1338
2014-03-20,6976,204.42,436.74,523.2852,1327
2014-03-21,7042.07,206.04,436.91,524.5334,1336
2014-03-24,6997.41,206.54,436.47,521.1596,1310.75
2014-03-25,7064.02,207.33,438.84,515.7913,1313.5
2014-03-26,6978.06,206.5,438.46,512.4853,1304
2014-03-27,7027.44,208.11,437.67,508.4402,1296
2014-03-28,7075.68,208.46,439.31,506.0974,1294.75
2014-03-31,7130.61,210.64,441.92,510.2145,1291.75
2014-04-01,7164.12,209.27,441.67,513.3583,1283.75
2014-04-02,7168.98,208.85,442.2,520.5262,1292
2014-04-03,7154.66,209.53,442.51,524.0182,1284
2014-04-04,7180.22,210.71,440.57,521.3481,1297.25
2014-04-07,7209.21,210.3,441.79,512.4588,1299
2014-04-08,7250.79,213.44,443.55,502.6807,1309.5
2014-04-09,7234.52,212.87,445.54,507.5917,1301.75
2014-04-10,7165.74,212.05,441.54,513.0558,1320.5
2014-04-11,7116.39,211.83,439.21,500.4325,1318
2014-04-14,7161.17,213.21,442.47,493.5468,1325.75
2014-04-15,7246.07,216.04,443.88,497.5309,1298
2014-04-16,7301.55,217.65,448.02,498.1365,1301.5
2014-04-17,7271.27,215.13,448.37,504.9539,1299
2014-04-21,7300,214.78,448.49,505.6776,1299
2014-04-22,7311.98,214.87,447.91,507.0229,1286.75
2014-04-23,7282.18,215.15,447.15,511.3032,1285.25
2014-04-24,7318.03,216.52,448.52,509.0126,1291.5
2014-04-25,7284.6,218.98,449.26,511.6314,1301.25
2014-04-28,7354.66,220.11,454.57,503.0798,1299
2014-04-29,7352.92,219.14,452.67,501.8478,1297.75
2014-04-30,7383.72,219.49,453.85,503.8843,1288.5
2014-05-01,7415.04,220.19,453.3,506.1065,1278.5
2014-05-02,7414.35,215.82,453.11,507.9137,1281.25
2014-05-05,7430.67,217.5,452.67,509.4179,1281.25
2014-05-06,7401.63,216.52,449.72,509.7248,1306.25
2014-05-07,7494.62,219.96,454.19,502.7451,1296
2014-05-08,7513.06,217.41,454.69,501.8247,1287
2014-05-09,7512.56,214.34,456.84,503.0473,1291.25
2014-05-12,7542.12,212.22,457.15,506.0057,1298.75
2014-05-13,7487.58,212.56,458.09,512.359,1296.5
2014-05-14,7496.52,213.35,455.47,510.5949,1305.25
2014-05-15,7483.14,212.57,451.4,505.1622,1299
2014-05-16,7555.79,213.14,454.22,501.6346,1291.5
2014-05-19,7530.19,209.81,453.07,505.1078,1302
2014-05-20,7506.63,209.84,451.23,507.2896,1295.5
2014-05-21,7464.93,209.98,454.14,502.9326,1287.25
2014-05-22,7447.96,211.7,453.36,508.7921,1298.5
2014-05-23,7514.92,211.2,453.97,511.2278,1291.5
2014-05-27,7569.23,212.92,455.24,515.5273,1275.5
2014-05-28,7512.14,213.98,454.8,518.0947,1263.5
2014-05-29,7530.09,214.25,458.48,517.4747,1255
2014-05-30,7570.15,215.87,461.78,519.468,1250.5
2014-06-02,7593.4,215.76,460.6,519.9365,1247.25
2014-06-03,7584.78,216.45,459.05,521.5766,1242.75
2014-06-04,7600.4,216.47,460.46,520.5955,1245.25
2014-06-05,7744.17,218.25,462.06,522.8869,1252.5
2014-06-06,7711.99,217.44,463.23,526.429,1247.5
2014-06-09,7616.49,215.88,462.67,529.2714,1253.5
2014-06-10,7559.94,215.25,462.9,529.7068,1259.5
2014-06-11,7542.44,212.53,461.45,528.3924,1262
2014-06-12,7519.76,213.18,457.51,526.6436,1265.75
2014-06-13,7542.51,214.56,457.53,519.9518,1273
2014-06-16,7504.25,216.03,459.08,520.0168,1276.25
2014-06-17,7522.05,215.65,459.04,521.8058,1267.5
2014-06-18,7579.37,220.45,464.49,523.3615,1269.75
2014-06-19,7636.07,222.35,467.45,527.2543,1293
2014-06-20,7653.73,221.01,465.82,526.2955,1312.5
2014-06-23,7630.19,220.31,463.23,524.3275,1313.5
2014-06-24,7626.22,220.86,460.96,524.8615,1318.5
2014-06-25,7618.86,221.92,460.66,523.6208,1316.75
2014-06-26,7605.99,222.37,458.87,527.9257,1311.75
2014-06-27,7663.34,223.12,459.49,528.3679,1317.5
2014-06-30,7645.69,224.93,459.33,529.7463,1315
2014-07-01,7681.22,222.73,460.45,529.4313,1327.5
2014-07-02,7662.28,218.37,461.48,535.0137,1326.5
2014-07-03,7627.19,216.02,464.14,535.8418,1317.5
2014-07-07,7644.29,216.92,464.5,539.97,1313
2014-07-08,7668.32,218.26,463.79,536.6236,1323
2014-07-09,7677.7,217.93,465.51,531.2757,1322.75
2014-07-10,7708.25,219.25,465.13,537.7653,1340.25
2014-07-11,7708.76,217.73,465.51,532.7783,1335
2014-07-14,7746.52,215.11,467.3,534.5425,1306
2014-07-15,7755.39,216.2,463.51,535.972,1310
2014-07-16,7781.65,217.06,463.06,534.0775,1301
2014-07-17,7737.66,214.92,459.91,535.4111,1302.5
2014-07-18,7813.85,217.24,464.44,530.541,1307.25
2014-07-21,7782.03,217.02,462.43,535.2657,1311.5
